year,month,campaign,cpc,impressions_per_day,ctr,cvr,roi,daily_sales,cpa,rpa,monthly_profit
1975,3,A,0.08,4924507.02,0.0389,0.0051,1.03,2279.31,6.63,4.72,245002.02
1975,3,B,0.13,1545072.78,0.0421,0.0121,1.53,315.38,4.42,5.55,185680.46
1975,3,C,0.18,3030346.61,0.0402,0.0259,0.83,1708.97,10.35,11.77,281205.6
1975,3,D,0.13,4323259.66,0.0498,0.01,0.53,331.44,7.36,8.41,120460.32
1975,4,A,0.09,6991807.98,0.0489,0.0061,1.04,1205.55,4.22,5.96,303288.97
1975,4,B,0.14,1560703.96,0.0521,0.0073,1.54,426.06,4.84,2.98,214475.2
1975,4,C,0.19,3660494.57,0.0502,0.0257,0.84,2333.39,9.82,10.57,202850.45
1975,4,D,0.15,2971424.52,0.0598,0.0054,0.54,383.56,4.77,7.12,89880.23
1975,5,A,0.1,6779764.46,0.0589,0.0088,1.05,1533.2,4.7,6.02,244910.08
1975,5,B,0.16,2021104.77,0.0669,0.0098,1.554,455.74,5.87,3.3,193914.81
1975,5,C,0.2,4469518.02,0.0602,0.0177,0.85,2503.87,6.82,8.69,289845.23
1975,5,D,0.16,4186082.85,0.0698,0.0068,0.55,510.39,4.15,8.78,86580.56
1975,6,A,0.11,7630446.73,0.0689,0.0099,1.06,890.54,2.64,7.11,199428.16
1975,6,B,0.18,2999244.95,0.0875,0.0083,1.569,254.18,3.27,3.0,175732.3
1975,6,C,0.22,5614033.62,0.0702,0.0154,0.86,3275.52,3.5,10.52,424044.31
1975,6,D,0.17,2580674.58,0.0798,0.0043,0.567,757.06,3.15,10.65,118817.89
1975,7,A,0.12,5228352.6,0.0789,0.0146,1.077,775.74,2.55,7.62,282583.13
1975,7,B,0.19,2269320.11,0.0975,0.0078,1.579,137.75,4.24,1.51,136059.91
1975,7,C,0.23,4211540.16,0.0887,0.0184,0.87,3124.89,3.12,8.5,529578.68
1975,7,D,0.18,2870982.12,0.0916,0.0041,0.577,1009.19,2.59,8.67,157249.91
1975,8,A,0.15,3438234.33,0.1115,0.0126,1.087,718.1,2.5,6.83,177056.91
1975,8,B,0.2,1688120.73,0.1208,0.0089,1.589,190.36,5.09,1.6,122658.51
1975,8,C,0.26,2736527.78,0.1139,0.027,0.88,4673.97,1.73,4.54,675541.04
1975,8,D,0.19,4001699.31,0.1016,0.006,0.587,599.18,3.24,7.18,144164.55
1975,9,A,0.16,4856796.57,0.1614,0.0122,1.097,758.0,2.81,3.93,155496.52
1975,9,B,0.22,1455980.54,0.1758,0.0123,1.599,134.1,5.24,1.33,171533.77
1975,9,C,0.27,3866841.47,0.151,0.0195,0.901,6703.3,1.67,3.68,644621.78
1975,9,D,0.2,3450494.66,0.1153,0.0052,0.617,710.61,3.78,4.51,87126.42
1975,10,A,0.21,7051900.3,0.1714,0.0087,1.134,903.33,3.23,3.64,108438.8
1975,10,B,0.28,1949568.44,0.1858,0.0157,1.609,149.62,2.64,1.02,107915.5
1975,10,C,0.28,3427365.42,0.161,0.0251,0.911,7502.12,0.99,4.51,882521.55
1975,10,D,0.23,4849242.17,0.1253,0.007,0.627,545.07,3.02,4.8,97344.02
1975,11,A,0.24,7421040.09,0.2118,0.0056,1.184,1139.04,3.98,2.96,149381.04
1975,11,B,0.37,1723111.71,0.2571,0.0187,1.619,115.3,2.51,0.55,148789.23
1975,11,C,0.29,3632544.38,0.1832,0.0289,0.946,9443.68,1.27,5.75,1045889.07
1975,11,D,0.24,3123489.01,0.1353,0.0079,0.637,630.71,2.91,2.64,109404.39
1975,12,A,0.29,3966008.32,0.2218,0.0046,1.194,1306.06,5.02,2.4,128565.89
1975,12,B,0.38,2566975.46,0.2671,0.0273,1.629,107.04,3.14,0.62,185719.84
1975,12,C,0.32,3291728.15,0.2497,0.0388,0.956,5765.43,0.94,4.9,823932.96
1975,12,D,0.27,2166500.35,0.1453,0.0088,0.647,768.41,2.08,2.85,55581.84
1976,1,A,0.06,7887473.92,0.0189,0.0128,1.01,1426.7,6.14,14.18,206736.2
1976,1,B,0.11,4120638.93,0.022,0.0384,1.51,1276.49,4.76,8.37,123472.38
1976,1,C,0.16,9091609.87,0.0202,0.0207,0.81,993.19,9.42,10.78,255689.42
1976,1,D,0.11,2919677.21,0.0298,0.0115,0.51,702.81,7.21,14.67,195479.98
1976,2,A,0.07,11247096.0,0.0289,0.0151,1.02,1854.3,5.24,14.65,221226.63
1976,2,B,0.12,5186340.91,0.032,0.0266,1.52,1336.09,4.28,6.72,106515.36
1976,2,C,0.17,10252721.31,0.0302,0.0266,0.82,1475.63,5.7,11.05,354317.53
1976,2,D,0.12,3006064.25,0.0422,0.0132,0.52,1010.54,8.76,13.49,257165.05
1976,3,A,0.08,6505791.27,0.0389,0.0199,1.03,1399.53,3.87,15.06,274693.74
1976,3,B,0.13,4005616.43,0.042,0.0235,1.53,1977.61,3.18,4.99,118475.86
1976,3,C,0.18,5544757.65,0.0402,0.0138,0.83,741.98,2.92,12.33,488431.33
1976,3,D,0.13,2739479.37,0.0522,0.0176,0.53,1508.82,7.17,9.35,359290.88
1976,4,A,0.09,5633446.21,0.0489,0.0213,1.04,1287.07,2.49,8.64,255679.71
1976,4,B,0.14,2749525.34,0.0527,0.0132,1.54,1364.98,2.77,5.3,97789.31
1976,4,C,0.19,4236113.88,0.0502,0.0089,0.84,824.87,2.47,14.55,591310.87
1976,4,D,0.14,1407514.69,0.0636,0.0254,0.54,1524.08,3.99,8.9,298578.22
1976,5,A,0.1,4611305.81,0.0644,0.0228,1.05,1281.93,1.48,5.68,346023.27
1976,5,B,0.15,1901193.29,0.0627,0.0098,1.55,1976.83,1.49,3.48,53191.22
1976,5,C,0.21,6046516.6,0.0642,0.0122,0.85,661.4,3.03,15.76,446972.91
1976,5,D,0.15,2079461.06,0.0736,0.0174,0.55,1516.76,3.0,4.67,161365.27
1976,6,A,0.13,4605679.72,0.0785,0.022,1.06,959.09,1.09,5.44,194937.09
1976,6,B,0.16,2341002.8,0.0727,0.0093,1.565,1370.39,1.04,3.2,50961.95
1976,6,C,0.22,8423445.92,0.0742,0.0108,0.86,536.68,3.06,18.64,481832.1
1976,6,D,0.16,3041931.96,0.0925,0.024,0.56,1415.69,1.81,5.95,168493.01
1976,7,A,0.16,3337416.8,0.1076,0.0283,1.07,1112.34,0.71,6.11,271930.85
1976,7,B,0.17,3496484.27,0.0827,0.0128,1.575,1161.61,1.29,1.95,36804.97
1976,7,C,0.23,11123456.99,0.097,0.0116,0.87,306.62,3.8,18.41,531495.05
1976,7,D,0.17,4206836.36,0.1041,0.0166,0.57,1538.84,1.94,3.51,135791.92
1976,8,A,0.17,2167810.23,0.1314,0.0175,1.08,1435.86,0.49,7.37,358889.86
1976,8,B,0.18,2558743.26,0.1069,0.0081,1.585,1426.38,1.07,2.36,30395.86
1976,8,C,0.24,8178839.85,0.1211,0.0068,0.88,373.53,3.48,23.56,281701.42
1976,8,D,0.18,2123741.72,0.1471,0.0236,0.58,1123.72,1.37,2.49,92917.94
1976,9,A,0.18,1746461.54,0.1414,0.0199,1.09,1170.38,0.63,7.28,252693.49
1976,9,B,0.19,1684139.51,0.1562,0.0045,1.595,1080.65,0.66,1.41,37658.94
1976,9,C,0.25,4361415.82,0.1311,0.0053,0.89,454.3,1.78,21.66,211733.04
1976,9,D,0.23,2000097.99,0.1844,0.0207,0.623,1629.04,0.97,2.67,51851.85
1976,10,A,0.19,1948631.24,0.156,0.0272,1.12,1245.72,0.81,5.59,138720.97
1976,10,B,0.2,2236735.79,0.1662,0.0062,1.605,1409.71,0.49,0.8,32835.85
1976,10,C,0.26,6326892.19,0.1411,0.0032,0.9,343.24,1.49,20.38,151735.92
1976,10,D,0.24,1802779.16,0.1944,0.0148,0.633,1518.21,0.72,1.36,35119.68
1976,11,A,0.2,2593636.39,0.166,0.0161,1.13,1831.6,0.85,4.4,118604.75
1976,11,B,0.21,1390989.86,0.1762,0.0037,1.615,1150.68,0.49,0.87,22511.94
1976,11,C,0.29,5359823.16,0.1966,0.0033,0.91,480.84,0.81,21.89,227241.86
1976,11,D,0.28,1066820.06,0.2859,0.0099,0.643,1565.55,0.49,1.34,39179.48
1976,12,A,0.21,2400400.24,0.199,0.0156,1.167,2385.24,0.45,3.99,173546.46
1976,12,B,0.22,724204.11,0.2246,0.0052,1.633,1204.6,0.52,0.9,21575.01
1976,12,C,0.37,4982093.13,0.2066,0.0049,0.92,297.78,1.02,22.51,205806.1
1976,12,D,0.31,544491.48,0.3929,0.0069,0.653,857.87,0.27,1.37,58316.55
1977,1,A,0.06,13688869.54,0.0189,0.0072,1.01,1367.0,5.9,10.59,113521.3
1977,1,B,0.11,4055871.45,0.022,0.0179,1.51,457.89,3.94,6.12,154553.01
1977,1,C,0.16,4453703.98,0.0202,0.0113,0.81,1092.95,6.54,13.16,228813.2
1977,1,D,0.11,3055629.16,0.0298,0.011,0.51,755.94,5.39,14.35,89035.98
1977,2,A,0.07,14830588.63,0.0289,0.0048,1.02,1324.99,5.35,9.48,154836.61
1977,2,B,0.12,2691936.6,0.032,0.0242,1.52,546.55,4.83,4.39,174141.71
1977,2,C,0.17,3816260.53,0.0302,0.0092,0.82,1354.49,6.17,16.21,157752.31
1977,2,D,0.12,3565066.18,0.0398,0.0097,0.52,995.33,4.82,9.95,69845.18
1977,3,A,0.08,8075560.73,0.0389,0.0042,1.03,1655.19,5.94,10.13,97305.28
1977,3,B,0.13,2239746.56,0.042,0.0221,1.53,625.05,3.07,5.15,221357.5
1977,3,C,0.18,1983238.5,0.0402,0.0072,0.83,771.95,4.97,14.06,211768.61
1977,3,D,0.13,5269105.48,0.0498,0.0057,0.53,635.01,5.84,6.44,103259.21
1977,4,A,0.09,7240694.79,0.0489,0.0048,1.04,1529.41,3.97,8.9,111752.35
1977,4,B,0.15,1898084.48,0.052,0.0226,1.54,739.27,3.74,5.54,234068.38
1977,4,C,0.2,2848538.83,0.0502,0.0094,0.84,707.66,4.94,7.3,236238.7
1977,4,D,0.14,6261284.82,0.0598,0.0053,0.54,369.13,4.65,6.4,66747.24
1977,5,A,0.1,6320209.39,0.0589,0.0057,1.05,1655.49,3.96,7.17,105345.71
1977,5,B,0.16,1283073.65,0.062,0.0146,1.55,1011.54,4.11,5.68,171245.67
1977,5,C,0.21,4059067.87,0.0711,0.0087,0.85,991.51,6.03,8.52,354341.78
1977,5,D,0.15,5798416.69,0.0761,0.0071,0.55,487.36,5.64,6.68,56099.79
1977,6,A,0.11,8947771.98,0.0689,0.006,1.066,1066.66,4.75,3.72,81199.89
1977,6,B,0.18,646626.33,0.072,0.0209,1.56,1249.15,3.26,3.92,182598.44
1977,6,C,0.24,4152735.19,0.0811,0.0097,0.86,1177.94,4.0,10.59,380872.27
1977,6,D,0.18,4615426.35,0.1019,0.0069,0.56,679.59,6.82,4.29,61995.49
1977,7,A,0.12,7756044.2,0.0789,0.0052,1.076,1152.96,5.8,2.05,101651.84
1977,7,B,0.19,962043.77,0.082,0.0267,1.57,1012.27,2.05,3.65,201274.41
1977,7,C,0.25,4944549.83,0.0911,0.0091,0.87,1113.89,4.43,12.3,443920.34
1977,7,D,0.21,4141948.97,0.1406,0.0045,0.57,733.22,8.71,4.97,82268.77
1977,8,A,0.13,5073367.7,0.1063,0.0033,1.086,1649.8,5.66,2.39,53251.59
1977,8,B,0.22,636288.69,0.092,0.0347,1.587,994.65,2.66,4.55,192964.37
1977,8,C,0.26,6448637.92,0.1102,0.0068,0.88,1493.06,5.06,13.14,259143.7
1977,8,D,0.22,5083278.7,0.1506,0.006,0.58,820.54,7.91,3.23,52566.61
1977,9,A,0.17,3580713.72,0.1163,0.0018,1.096,2210.88,3.14,2.18,66839.95
1977,9,B,0.23,842269.53,0.102,0.0355,1.597,970.38,2.51,2.58,233995.34
1977,9,C,0.28,9232898.84,0.1343,0.007,0.89,1906.15,6.17,11.66,266426.56
1977,9,D,0.23,3764152.12,0.1606,0.0083,0.59,827.6,7.84,3.44,61185.95
1977,10,A,0.2,4670430.88,0.1263,0.0018,1.106,2846.97,2.11,2.59,44802.4
1977,10,B,0.24,1194606.08,0.1326,0.0526,1.607,805.15,3.03,2.38,273211.35
1977,10,C,0.29,7584842.25,0.1514,0.0055,0.911,1754.32,3.66,11.06,327503.66
1977,10,D,0.24,4253087.73,0.1706,0.0103,0.6,852.09,6.41,4.19,72478.87
1977,11,A,0.24,6396234.81,0.1363,0.0011,1.116,3003.45,1.26,3.02,30703.46
1977,11,B,0.26,1402956.51,0.1426,0.0402,1.617,847.8,3.2,2.42,337028.7
1977,11,C,0.3,8276093.34,0.1614,0.0038,0.921,2286.77,4.53,6.13,462533.62
1977,11,D,0.25,3576712.01,0.1806,0.0145,0.61,1054.29,6.27,3.61,55228.6
1977,12,A,0.27,4346345.63,0.1587,0.0006,1.156,2568.9,1.46,1.8,20405.58
1977,12,B,0.29,1417353.27,0.1692,0.0259,1.627,1201.14,3.37,2.89,424117.05
1977,12,C,0.31,6947771.63,0.1714,0.0021,0.931,1509.94,3.93,7.87,491631.96
1977,12,D,0.3,4478461.13,0.2005,0.0125,0.62,1107.53,5.25,2.31,76798.59
1978,1,A,0.06,9710832.39,0.0189,0.0085,1.01,624.75,4.38,13.0,94723.49
1978,1,B,0.11,3505611.73,0.022,0.0379,1.51,548.42,2.52,7.91,220426.67
1978,1,C,0.16,4436042.7,0.0202,0.011,0.81,605.39,5.08,10.95,305464.07
1978,1,D,0.11,2180305.12,0.0298,0.0171,0.51,968.13,8.38,13.66,240004.79
1978,2,A,0.07,6101859.67,0.0289,0.0082,1.02,532.29,2.29,16.27,54575.8
1978,2,B,0.12,1868625.97,0.032,0.0533,1.52,608.79,2.7,10.05,131563.7
1978,2,C,0.17,6037962.88,0.0302,0.0133,0.82,644.68,2.61,8.56,210869.43
1978,2,D,0.12,1477004.14,0.0398,0.0216,0.52,514.34,10.09,16.28,326428.61
1978,3,A,0.08,8180483.61,0.0399,0.0052,1.03,280.35,2.89,11.1,46371.3
1978,3,B,0.13,2298760.01,0.0421,0.0308,1.53,377.5,2.89,7.59,168698.03
1978,3,C,0.18,3367748.83,0.0402,0.0095,0.83,786.24,2.8,7.88,137856.47
1978,3,D,0.13,2113632.49,0.0498,0.026,0.53,288.5,8.28,15.57,292085.28
1978,4,A,0.09,6758965.0,0.0499,0.0061,1.04,403.24,2.79,12.45,47266.0
1978,4,B,0.14,1922525.8,0.0521,0.0193,1.54,438.06,1.66,7.51,176288.67
1978,4,C,0.19,4698651.79,0.0502,0.0095,0.84,1119.82,3.39,9.9,168554.66
1978,4,D,0.14,2875131.23,0.0598,0.0288,0.54,206.45,9.63,13.71,152894.88
1978,5,A,0.1,9060776.93,0.0599,0.0079,1.05,484.99,2.31,14.41,63887.76
1978,5,B,0.15,2356696.23,0.0621,0.0199,1.55,540.16,1.71,9.68,225002.91
1978,5,C,0.2,3039895.28,0.0733,0.0128,0.85,1329.82,3.83,10.01,92324.73
1978,5,D,0.15,3920624.63,0.086,0.0162,0.554,229.04,7.53,15.6,220242.94
1978,6,A,0.11,6081329.2,0.0699,0.0075,1.06,436.81,2.65,12.22,35871.85
1978,6,B,0.16,2245644.86,0.0721,0.0204,1.56,443.82,1.3,9.69,303923.13
1978,6,C,0.21,2118820.06,0.1038,0.0145,0.86,1776.52,4.54,9.86,46923.39
1978,6,D,0.16,2036258.57,0.096,0.0146,0.564,185.15,8.4,15.17,138374.75
1978,7,A,0.12,6665900.71,0.0799,0.0104,1.077,639.47,2.98,12.59,49039.12
1978,7,B,0.17,2477395.95,0.0821,0.021,1.57,631.94,1.51,10.33,326091.6
1978,7,C,0.24,1490644.36,0.1138,0.021,0.87,1916.55,4.47,10.82,60770.34
1978,7,D,0.17,2664224.47,0.106,0.0192,0.574,125.16,4.3,17.52,90659.54
1978,8,A,0.15,7778314.92,0.0899,0.006,1.094,749.97,3.65,15.95,25920.65
1978,8,B,0.19,1558554.82,0.1181,0.0207,1.58,852.14,1.93,13.22,291130.66
1978,8,C,0.28,1251532.19,0.1238,0.0244,0.904,1427.93,2.45,5.6,56581.27
1978,8,D,0.18,2805003.9,0.1497,0.0102,0.584,174.79,5.57,16.76,134273.48
1978,9,A,0.16,7443431.27,0.0999,0.0062,1.118,537.61,3.03,18.8,21503.1
1978,9,B,0.23,1782460.54,0.1281,0.0271,1.59,921.14,1.52,6.86,225117.57
1978,9,C,0.29,1400987.55,0.1511,0.0221,0.914,926.1,2.66,3.5,59130.87
1978,9,D,0.19,3256184.11,0.1597,0.0142,0.594,200.99,3.67,17.15,73719.32
1978,10,A,0.17,5800183.35,0.1252,0.0063,1.137,585.58,3.72,24.02,20724.3
1978,10,B,0.26,2093752.03,0.1381,0.0275,1.6,668.63,1.05,4.17,317767.56
1978,10,C,0.3,1655834.24,0.1611,0.0209,0.924,1021.94,3.14,3.43,53364.42
1978,10,D,0.24,2405282.99,0.1697,0.0161,0.627,137.1,4.55,19.85,92353.27
1978,11,A,0.18,2937177.75,0.1352,0.0055,1.147,858.49,1.87,29.75,27662.56
1978,11,B,0.27,1695687.88,0.1827,0.0271,1.61,612.98,0.54,5.29,291473.87
1978,11,C,0.31,1203361.57,0.2063,0.0181,0.934,1025.96,3.04,3.52,63443.81
1978,11,D,0.25,1531369.43,0.2425,0.0106,0.662,137.34,3.62,12.99,79331.0
1978,12,A,0.19,4060578.01,0.1452,0.007,1.157,1004.96,1.43,20.02,21486.47
1978,12,B,0.34,1153212.93,0.2164,0.0368,1.632,902.1,0.3,6.48,153705.8
1978,12,C,0.32,1325552.13,0.2163,0.0143,0.944,1104.69,3.81,2.2,55729.86
1978,12,D,0.26,1527811.56,0.3117,0.0158,0.716,199.0,3.3,9.01,105370.45
1979,1,A,0.06,13121822.62,0.0189,0.0077,1.01,1225.86,5.93,14.27,164999.02
1979,1,B,0.11,2033806.97,0.022,0.016,1.51,1320.79,4.12,12.36,92905.67
1979,1,C,0.16,3857379.62,0.0202,0.0108,0.81,881.55,8.97,9.26,311754.65
1979,1,D,0.11,4135159.77,0.0298,0.0073,0.51,617.08,7.31,7.11,233511.81
1979,2,A,0.07,18602859.18,0.0289,0.0039,1.02,886.02,6.12,15.67,170917.46
1979,2,B,0.12,2245114.43,0.032,0.0178,1.52,1490.48,2.21,8.86,129224.11
1979,2,C,0.17,5255100.46,0.0302,0.0077,0.82,491.34,5.49,4.82,419582.69
1979,2,D,0.12,4673408.38,0.0398,0.0101,0.52,565.81,9.43,6.65,180999.98
1979,3,A,0.08,14101688.87,0.0389,0.0045,1.03,1001.28,7.93,18.65,237980.55
1979,3,B,0.13,2129346.76,0.042,0.0256,1.53,2202.17,2.37,8.54,90163.75
1979,3,C,0.18,6547608.18,0.0402,0.0048,0.83,671.53,4.5,4.98,306564.71
1979,3,D,0.13,6414210.03,0.0547,0.0124,0.53,369.3,6.96,4.19,194941.63
1979,4,A,0.09,9993045.36,0.0489,0.0025,1.04,1250.26,7.75,21.86,334511.89
1979,4,B,0.14,1978552.94,0.052,0.0179,1.54,1778.18,2.06,6.69,127110.27
1979,4,C,0.19,8604485.52,0.0502,0.0059,0.84,605.12,5.7,6.41,191266.26
1979,4,D,0.14,4372902.13,0.0647,0.0101,0.54,438.08,5.87,4.66,196908.64
1979,5,A,0.1,7914416.07,0.0643,0.0026,1.05,1495.07,4.24,18.34,421115.41
1979,5,B,0.15,2662700.99,0.0721,0.018,1.55,2316.89,1.95,4.73,105136.01
1979,5,C,0.21,6292470.95,0.0602,0.0063,0.85,620.8,7.28,6.2,157764.83
1979,5,D,0.16,4524076.83,0.0747,0.0126,0.55,373.46,5.21,2.6,199780.95
1979,6,A,0.11,4221445.22,0.0897,0.0018,1.06,1844.36,5.24,19.39,473645.71
1979,6,B,0.16,3114756.02,0.0821,0.0218,1.56,1790.55,1.93,2.88,116470.84
1979,6,C,0.22,6442039.39,0.0702,0.0054,0.86,403.35,5.78,7.17,214676.06
1979,6,D,0.17,4020816.7,0.0847,0.0103,0.56,502.52,4.18,3.04,176377.89
1979,7,A,0.12,5532358.25,0.0997,0.0016,1.07,1536.3,5.08,12.83,374808.35
1979,7,B,0.18,1912240.0,0.0921,0.0288,1.57,1014.82,1.57,1.52,137292.03
1979,7,C,0.24,4838712.93,0.0802,0.0069,0.87,324.71,3.84,5.81,134381.34
1979,7,D,0.18,3603910.52,0.1252,0.0125,0.579,699.75,3.34,2.14,180582.14
1979,8,A,0.13,4548172.3,0.1097,0.0023,1.08,2135.5,3.82,10.53,457048.84
1979,8,B,0.2,1634652.81,0.1021,0.0237,1.58,1081.88,0.89,0.8,167389.47
1979,8,C,0.25,6739880.95,0.0959,0.0067,0.88,260.19,4.94,5.26,131604.9
1979,8,D,0.19,2430432.85,0.1352,0.0137,0.589,873.72,2.19,2.27,122568.6
1979,9,A,0.17,4381949.61,0.159,0.0019,1.09,2155.44,3.09,11.68,684880.49
1979,9,B,0.21,963843.32,0.1338,0.0162,1.59,1329.67,0.49,0.92,128526.79
1979,9,C,0.26,7621443.9,0.1177,0.0065,0.89,367.01,5.1,3.88,71094.27
1979,9,D,0.24,1443260.55,0.2021,0.0185,0.599,601.5,2.84,2.48,178195.75
1979,10,A,0.23,3838765.72,0.169,0.0018,1.1,1795.82,3.01,8.83,905525.74
1979,10,B,0.24,1221687.07,0.1438,0.0197,1.6,1116.34,0.37,0.69,185768.41
1979,10,C,0.28,10896894.41,0.1518,0.0062,0.9,430.47,4.58,4.61,87026.04
1979,10,D,0.25,1572636.24,0.2121,0.0146,0.609,660.84,2.5,1.78,180703.13
1979,11,A,0.26,3802664.27,0.179,0.0014,1.11,1634.21,1.77,8.22,1116871.09
1979,11,B,0.25,1544677.6,0.1538,0.0125,1.628,1343.6,0.38,0.86,247168.49
1979,11,C,0.29,8988674.6,0.222,0.0085,0.924,537.91,5.13,3.32,45870.3
1979,11,D,0.33,1662586.5,0.2997,0.0091,0.619,918.23,2.27,1.7,129466.04
1979,12,A,0.27,5699779.13,0.2669,0.0017,1.12,2258.53,1.7,10.21,1611853.34
1979,12,B,0.29,1119913.24,0.1747,0.0183,1.638,859.05,0.26,0.85,230269.62
1979,12,C,0.3,12777161.02,0.3056,0.0087,0.934,790.73,6.18,2.33,42663.99
1979,12,D,0.34,1577485.52,0.3097,0.0085,0.629,1090.88,2.01,1.94,160833.44
1980,1,A,0.06,13572483.17,0.0189,0.0047,1.01,1450.56,5.12,6.83,116420.68
1980,1,B,0.11,2468138.08,0.022,0.0181,1.51,617.45,3.67,6.01,191856.9
1980,1,C,0.16,4032102.22,0.0202,0.0202,0.81,995.1,4.75,15.9,178270.74
1980,1,D,0.11,2716626.24,0.0298,0.0154,0.51,1069.56,5.61,7.1,185787.73
1980,2,A,0.07,16385025.65,0.0289,0.0036,1.02,2063.86,5.06,5.56,102141.96
1980,2,B,0.12,3011322.06,0.032,0.0112,1.52,741.51,2.47,6.81,193828.97
1980,2,C,0.17,5170546.26,0.0302,0.0162,0.82,1204.46,3.89,18.0,119918.4
1980,2,D,0.12,2875383.19,0.0398,0.0216,0.52,703.74,5.68,7.88,269055.97
1980,3,A,0.08,21641486.72,0.0389,0.0038,1.03,1823.13,4.4,5.5,138322.94
1980,3,B,0.13,3600692.12,0.042,0.0163,1.53,649.67,3.18,8.69,268059.31
1980,3,C,0.18,5565991.79,0.0402,0.0212,0.83,1608.62,3.94,10.54,113465.92
1980,3,D,0.13,3803763.44,0.0498,0.0161,0.53,682.19,3.94,6.77,293910.11
1980,4,A,0.09,31322686.39,0.0489,0.002,1.04,2047.32,2.67,5.05,135229.04
1980,4,B,0.14,2692871.59,0.052,0.0097,1.54,530.51,4.06,11.08,263288.86
1980,4,C,0.19,3003451.96,0.0502,0.0189,0.84,894.0,4.7,10.2,104558.42
1980,4,D,0.14,4304483.02,0.0598,0.0145,0.54,383.2,2.42,8.37,255269.96
1980,5,A,0.1,29759218.77,0.0625,0.0019,1.05,2355.47,1.37,3.53,83269.77
1980,5,B,0.15,1419938.24,0.062,0.0065,1.55,474.18,3.3,7.55,161477.11
1980,5,C,0.2,3276858.72,0.0602,0.0194,0.85,1122.92,5.78,7.8,58565.93
1980,5,D,0.15,4327242.49,0.0698,0.0215,0.55,199.51,2.86,5.8,260427.26
1980,6,A,0.11,32640979.59,0.0766,0.0025,1.062,3043.15,1.63,4.57,64911.3
1980,6,B,0.16,962923.61,0.0898,0.0054,1.56,325.2,3.1,9.18,239367.28
1980,6,C,0.21,3910615.45,0.0702,0.0193,0.86,1374.22,4.35,8.68,80968.05
1980,6,D,0.16,4456941.62,0.0959,0.0261,0.56,127.18,3.15,4.16,339568.67
1980,7,A,0.12,45119170.69,0.0866,0.0028,1.072,3429.73,0.95,4.02,76801.24
1980,7,B,0.17,623145.11,0.0998,0.0053,1.57,428.01,2.75,5.98,152226.3
1980,7,C,0.22,4989035.06,0.0802,0.0273,0.87,938.31,2.59,6.22,109733.38
1980,7,D,0.17,4020282.89,0.1186,0.0206,0.587,113.45,3.52,2.63,482810.37
1980,8,A,0.13,30698494.48,0.0966,0.0023,1.096,4620.62,1.12,4.27,95547.65
1980,8,B,0.2,623211.19,0.1316,0.0038,1.586,353.48,1.56,6.0,125698.04
1980,8,C,0.23,5899912.4,0.0902,0.0156,0.88,1211.4,2.63,5.17,72300.48
1980,8,D,0.18,4636558.15,0.1635,0.0225,0.597,57.91,3.75,3.38,544186.06
1980,9,A,0.18,24554077.71,0.1066,0.0027,1.106,4131.33,0.57,3.87,134272.82
1980,9,B,0.21,504964.39,0.1844,0.0036,1.596,225.07,1.66,6.0,138632.81
1980,9,C,0.24,8252037.36,0.1002,0.0175,0.904,1279.55,1.48,6.28,103624.21
1980,9,D,0.19,3562403.53,0.1735,0.0233,0.607,84.77,2.16,4.1,428566.34
1980,10,A,0.21,19291789.83,0.1166,0.0023,1.116,4202.44,0.7,4.25,87740.96
1980,10,B,0.22,716707.4,0.1944,0.004,1.606,311.14,2.13,4.55,171903.21
1980,10,C,0.25,8594992.8,0.1102,0.0238,0.914,648.77,1.67,5.82,65052.56
1980,10,D,0.24,4540565.52,0.1885,0.0329,0.617,59.46,1.54,4.75,230239.12
1980,11,A,0.24,26047474.21,0.1487,0.0025,1.126,3508.78,0.88,2.93,63644.81
1980,11,B,0.24,489927.16,0.2044,0.0055,1.634,358.49,1.7,5.87,126848.32
1980,11,C,0.28,9819281.1,0.1414,0.0317,0.924,734.99,1.09,3.5,90274.37
1980,11,D,0.33,3779141.48,0.1985,0.0432,0.655,79.12,0.78,4.26,149214.22
1980,12,A,0.25,17531509.57,0.1587,0.0029,1.154,4731.99,0.99,1.58,43513.93
1980,12,B,0.25,615952.37,0.2144,0.0045,1.644,338.47,1.18,3.43,175262.76
1980,12,C,0.29,11524863.41,0.1514,0.042,0.939,918.29,0.6,3.55,75111.38
1980,12,D,0.34,3945248.74,0.2962,0.0514,0.665,107.51,0.4,5.44,78128.92
1981,1,A,0.06,11136984.36,0.0189,0.0119,1.01,557.02,2.97,10.86,206952.27
1981,1,B,0.11,2130005.92,0.022,0.0244,1.51,843.11,3.8,11.1,176262.87
1981,1,C,0.16,3845323.86,0.0202,0.0167,0.81,954.55,10.81,12.29,216741.82
1981,1,D,0.11,2426804.2,0.0298,0.0095,0.51,944.49,6.06,7.25,218640.41
1981,2,A,0.07,15297242.14,0.0289,0.0135,1.02,695.65,1.84,6.08,240727.48
1981,2,B,0.12,2037074.67,0.032,0.0207,1.52,781.94,2.11,13.36,231813.17
1981,2,C,0.17,4342183.66,0.0302,0.0221,0.82,817.69,11.25,10.62,110401.35
1981,2,D,0.12,2982382.17,0.0398,0.0058,0.52,784.62,5.44,4.43,190391.41
1981,3,A,0.08,10798471.16,0.0389,0.0147,1.03,906.24,1.75,4.15,326625.6
